400	17654	0	889882
401	15614	0	896249
402	14859	0	901488
403	16376	0	908028
404	18154	0	916375
405	14946	0	921668
406	16443	0	928939
407	12008	0	931837
408	15871	0	938519
409	18952	0	948447
410	12277	0	951754
411	13028	0	955840
412	11626	0	958469
413	19589	0	968802
414	20964	0	980626
415	18606	0	989844
416	14653	0	995211
417	14894	0	1000870
418	15821	0	1007534
419	13347	0	1011866
420	17665	0	1020277
